#X		#Y		#Wave		#Intensity
-9346.489069	-1492.450167	1668.609375	8817.953125
-9346.489069	-1492.450167	1667.625000	8836.595703
-9346.489069	-1492.450167	1666.641602	8842.563477
-9346.489069	-1492.450167	1665.657227	8781.979492
-9346.489069	-1492.450167	1664.672852	8811.911133
-9346.489069	-1492.450167	1663.687500	8929.636719
-9346.489069	-1492.450167	1662.703125	8940.901367
-9346.489069	-1492.450167	1661.717773	8917.586914
-9346.489069	-1492.450167	1660.732422	8984.689453
-9346.489069	-1492.450167	1659.747070	9078.344727
-9346.489069	-1492.450167	1658.760742	8991.230469
-9346.489069	-1492.450167	1657.775391	9013.100586
-9346.489069	-1492.450167	1656.789063	8880.880859
-9346.489069	-1492.450167	1655.802734	8905.422852
-9346.489069	-1492.450167	1654.815430	8890.125000
-9346.489069	-1492.450167	1653.829102	9095.178711
-9346.489069	-1492.450167	1652.841797	8787.888672
-9346.489069	-1492.450167	1651.854492	9160.046875
-9346.489069	-1492.450167	1650.867188	9088.996094
-9346.489069	-1492.450167	1649.878906	8996.757813
-9346.489069	-1492.450167	1648.890625	8957.597656
-9346.489069	-1492.450167	1647.902344	8974.129883
-9346.489069	-1492.450167	1646.914063	8916.440430
-9346.489069	-1492.450167	1645.925781	9102.572266
-9346.489069	-1492.450167	1644.936523	9063.425781
-9346.489069	-1492.450167	1643.947266	9037.541016
-9346.489069	-1492.450167	1642.958008	9101.707031
-9346.489069	-1492.450167	1641.968750	8993.752930
-9346.489069	-1492.450167	1640.978516	9094.957031
-9346.489069	-1492.450167	1639.988281	9116.726563
-9346.489069	-1492.450167	1638.998047	9006.197266
-9346.489069	-1492.450167	1638.007813	9049.138672
-9346.489069	-1492.450167	1637.017578	9076.194336
-9346.489069	-1492.450167	1636.026367	8939.311523
-9346.489069	-1492.450167	1635.035156	8884.435547
-9346.489069	-1492.450167	1634.043945	9006.651367
-9346.489069	-1492.450167	1633.051758	8972.923828
-9346.489069	-1492.450167	1632.060547	9145.257813
-9346.489069	-1492.450167	1631.068359	9254.129883
-9346.489069	-1492.450167	1630.076172	9236.212891
-9346.489069	-1492.450167	1629.083008	9046.715820
-9346.489069	-1492.450167	1628.090820	9094.835938
-9346.489069	-1492.450167	1627.097656	9253.758789
-9346.489069	-1492.450167	1626.104492	9206.841797
-9346.489069	-1492.450167	1625.111328	9067.634766
-9346.489069	-1492.450167	1624.118164	9221.184570
-9346.489069	-1492.450167	1623.124023	9039.856445
-9346.489069	-1492.450167	1622.129883	9185.438477
-9346.489069	-1492.450167	1621.135742	9038.457031
-9346.489069	-1492.450167	1620.140625	9212.954102
-9346.489069	-1492.450167	1619.146484	9139.783203
-9346.489069	-1492.450167	1618.151367	9206.213867
-9346.489069	-1492.450167	1617.156250	9293.677734
-9346.489069	-1492.450167	1616.161133	9331.090820
-9346.489069	-1492.450167	1615.165039	9347.435547
-9346.489069	-1492.450167	1614.169922	9111.196289
-9346.489069	-1492.450167	1613.173828	9356.429688
-9346.489069	-1492.450167	1612.177734	9267.565430
-9346.489069	-1492.450167	1611.180664	9197.145508
-9346.489069	-1492.450167	1610.183594	9155.672852
-9346.489069	-1492.450167	1609.187500	9087.938477
-9346.489069	-1492.450167	1608.190430	9120.080078
-9346.489069	-1492.450167	1607.192383	9246.776367
-9346.489069	-1492.450167	1606.195313	9281.495117
-9346.489069	-1492.450167	1605.197266	9500.001953
-9346.489069	-1492.450167	1604.199219	9479.521484
-9346.489069	-1492.450167	1603.201172	9193.965820
-9346.489069	-1492.450167	1602.202148	9425.468750
-9346.489069	-1492.450167	1601.204102	9294.834961
-9346.489069	-1492.450167	1600.205078	9279.665039
-9346.489069	-1492.450167	1599.206055	9303.835938
-9346.489069	-1492.450167	1598.206055	9532.489258
-9346.489069	-1492.450167	1597.207031	9415.054688
-9346.489069	-1492.450167	1596.207031	9546.623047
-9346.489069	-1492.450167	1595.207031	9426.618164
-9346.489069	-1492.450167	1594.207031	9335.479492
-9346.489069	-1492.450167	1593.206055	9466.979492
-9346.489069	-1492.450167	1592.206055	9415.145508
-9346.489069	-1492.450167	1591.205078	9598.923828
-9346.489069	-1492.450167	1590.204102	9494.743164
-9346.489069	-1492.450167	1589.202148	9390.609375
-9346.489069	-1492.450167	1588.201172	9503.642578
-9346.489069	-1492.450167	1587.199219	9517.243164
-9346.489069	-1492.450167	1586.197266	9371.336914
-9346.489069	-1492.450167	1585.194336	9507.829102
-9346.489069	-1492.450167	1584.192383	9633.806641
-9346.489069	-1492.450167	1583.189453	9490.584961
-9346.489069	-1492.450167	1582.186523	9731.459961
-9346.489069	-1492.450167	1581.183594	9546.490234
-9346.489069	-1492.450167	1580.180664	9541.784180
-9346.489069	-1492.450167	1579.176758	9500.528320
-9346.489069	-1492.450167	1578.172852	9519.326172
-9346.489069	-1492.450167	1577.168945	9501.581055
-9346.489069	-1492.450167	1576.165039	9588.206055
-9346.489069	-1492.450167	1575.160156	9622.623047
-9346.489069	-1492.450167	1574.156250	9701.359375
-9346.489069	-1492.450167	1573.151367	9490.649414
-9346.489069	-1492.450167	1572.145508	9660.617188
-9346.489069	-1492.450167	1571.140625	9580.318359
-9346.489069	-1492.450167	1570.134766	9622.517578
-9346.489069	-1492.450167	1569.128906	9656.883789
-9346.489069	-1492.450167	1568.123047	9592.264648
-9346.489069	-1492.450167	1567.117188	9749.006836
-9346.489069	-1492.450167	1566.110352	9744.273438
-9346.489069	-1492.450167	1565.104492	9734.336914
-9346.489069	-1492.450167	1564.097656	9560.465820
-9346.489069	-1492.450167	1563.089844	9636.427734
-9346.489069	-1492.450167	1562.083008	9548.490234
-9346.489069	-1492.450167	1561.075195	9754.446289
-9346.489069	-1492.450167	1560.067383	9635.322266
-9346.489069	-1492.450167	1559.059570	9648.817383
-9346.489069	-1492.450167	1558.051758	9711.684570
-9346.489069	-1492.450167	1557.042969	9808.300781
-9346.489069	-1492.450167	1556.034180	9697.062500
-9346.489069	-1492.450167	1555.025391	9666.382813
-9346.489069	-1492.450167	1554.016602	9609.750977
-9346.489069	-1492.450167	1553.007813	9784.185547
-9346.489069	-1492.450167	1551.998047	9753.506836
-9346.489069	-1492.450167	1550.988281	9792.902344
-9346.489069	-1492.450167	1549.978516	9845.252930
-9346.489069	-1492.450167	1548.968750	9726.395508
-9346.489069	-1492.450167	1547.958008	9908.394531
-9346.489069	-1492.450167	1546.947266	9805.130859
-9346.489069	-1492.450167	1545.936523	9639.704102
-9346.489069	-1492.450167	1544.925781	9764.590820
-9346.489069	-1492.450167	1543.914063	9689.925781
-9346.489069	-1492.450167	1542.903320	9747.400391
-9346.489069	-1492.450167	1541.891602	9804.849609
-9346.489069	-1492.450167	1540.878906	9797.543945
-9346.489069	-1492.450167	1539.867188	9927.439453
-9346.489069	-1492.450167	1538.854492	9909.757813
-9346.489069	-1492.450167	1537.841797	9868.796875
-9346.489069	-1492.450167	1536.829102	9807.158203
-9346.489069	-1492.450167	1535.816406	9908.488281
-9346.489069	-1492.450167	1534.803711	9818.423828
-9346.489069	-1492.450167	1533.790039	9847.320313
-9346.489069	-1492.450167	1532.776367	9925.313477
-9346.489069	-1492.450167	1531.762695	9905.076172
-9346.489069	-1492.450167	1530.748047	9939.102539
-9346.489069	-1492.450167	1529.734375	9874.958984
-9346.489069	-1492.450167	1528.719727	9725.621094
-9346.489069	-1492.450167	1527.705078	10038.511719
-9346.489069	-1492.450167	1526.689453	9920.179688
-9346.489069	-1492.450167	1525.674805	10005.782227
-9346.489069	-1492.450167	1524.659180	9797.199219
-9346.489069	-1492.450167	1523.643555	9942.124023
-9346.489069	-1492.450167	1522.627930	9795.544922
-9346.489069	-1492.450167	1521.611328	9930.092773
-9346.489069	-1492.450167	1520.595703	9897.011719
-9346.489069	-1492.450167	1519.579102	9923.226563
-9346.489069	-1492.450167	1518.562500	9866.969727
-9346.489069	-1492.450167	1517.544922	10119.898438
-9346.489069	-1492.450167	1516.528320	10061.046875
-9346.489069	-1492.450167	1515.510742	10136.132813
-9346.489069	-1492.450167	1514.493164	9982.040039
-9346.489069	-1492.450167	1513.475586	10008.202148
-9346.489069	-1492.450167	1512.457031	10034.352539
-9346.489069	-1492.450167	1511.438477	10055.346680
-9346.489069	-1492.450167	1510.419922	10107.200195
-9346.489069	-1492.450167	1509.401367	10076.731445
-9346.489069	-1492.450167	1508.382813	10203.126953
-9346.489069	-1492.450167	1507.363281	10090.384766
-9346.489069	-1492.450167	1506.344727	9980.260742
-9346.489069	-1492.450167	1505.324219	9993.528320
-9346.489069	-1492.450167	1504.304688	10284.257813
-9346.489069	-1492.450167	1503.285156	10071.419922
-9346.489069	-1492.450167	1502.264648	10177.109375
-9346.489069	-1492.450167	1501.244141	10043.976563
-9346.489069	-1492.450167	1500.223633	10270.271484
-9346.489069	-1492.450167	1499.202148	10216.734375
-9346.489069	-1492.450167	1498.181641	10137.561523
-9346.489069	-1492.450167	1497.160156	10178.990234
-9346.489069	-1492.450167	1496.138672	10194.753906
-9346.489069	-1492.450167	1495.117188	10136.149414
-9346.489069	-1492.450167	1494.094727	10205.750977
-9346.489069	-1492.450167	1493.072266	10126.665039
-9346.489069	-1492.450167	1492.049805	10191.113281
-9346.489069	-1492.450167	1491.027344	10291.401367
-9346.489069	-1492.450167	1490.004883	10314.803711
-9346.489069	-1492.450167	1488.981445	10317.708984
-9346.489069	-1492.450167	1487.958008	10207.958984
-9346.489069	-1492.450167	1486.934570	10226.244141
-9346.489069	-1492.450167	1485.911133	10415.988281
-9346.489069	-1492.450167	1484.886719	10270.465820
-9346.489069	-1492.450167	1483.862305	10406.398438
-9346.489069	-1492.450167	1482.837891	10158.637695
-9346.489069	-1492.450167	1481.813477	10212.710938
-9346.489069	-1492.450167	1480.789063	10220.744141
-9346.489069	-1492.450167	1479.763672	10428.135742
-9346.489069	-1492.450167	1478.738281	10372.234375
-9346.489069	-1492.450167	1477.712891	10449.208008
-9346.489069	-1492.450167	1476.687500	10490.388672
-9346.489069	-1492.450167	1475.661133	10263.410156
-9346.489069	-1492.450167	1474.634766	10294.399414
-9346.489069	-1492.450167	1473.608398	10437.690430
-9346.489069	-1492.450167	1472.582031	10473.732422
-9346.489069	-1492.450167	1471.555664	10481.692383
-9346.489069	-1492.450167	1470.528320	10571.280273
-9346.489069	-1492.450167	1469.500977	10525.655273
-9346.489069	-1492.450167	1468.473633	10763.088867
-9346.489069	-1492.450167	1467.445313	10640.961914
-9346.489069	-1492.450167	1466.417969	10536.728516
-9346.489069	-1492.450167	1465.389648	10628.754883
-9346.489069	-1492.450167	1464.361328	10560.236328
-9346.489069	-1492.450167	1463.333008	10430.614258
-9346.489069	-1492.450167	1462.303711	10672.854492
-9346.489069	-1492.450167	1461.274414	10785.139648
-9346.489069	-1492.450167	1460.245117	10464.638672
